"","MasterID","UniqueID","Lon","Lat","Sensor","Image","Global_AEZ","Country","StudyArea","Year","Month","JulianDay","Crop","GrowthStage","PlotID","Residue_Cover_%","Residue_RWC","Soil_RWC","RWC","Wavelength","Reflectance"
"881429","60338","T3.10.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","20","0.011","0.055","0.046","2499","29.5104"
"881430","60339","T3.10.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","23","0.011","0.055","0.045","2499","1e-04"
"881431","60340","T3.71.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","46","0.1528","0.462","0.32","2499","1e-04"
"881432","60341","T3.71.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","45","0.1528","0.462","0.323","2499","68.2218"
"881433","60342","T3.71.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","41","0.1528","0.462","0.335","2499","1e-04"
"881434","60343","T3.71.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","43","0.1528","0.462","0.329","2499","1e-04"
"881435","60344","T3.71.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","45","0.1528","0.462","0.323","2499","1e-04"
"881436","60345","T3.71.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","59.09","0.1528","0.462","0.279","2499","18.3477"
"881437","60346","T3.71.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","40","0.1528","0.462","0.338","2499","30.7634"
"881438","60347","T3.71.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","40","0.1528","0.462","0.338","2499","59.1968"
"881439","60348","T3.71.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","38","0.1528","0.462","0.345","2499","1e-04"
"881440","60349","T3.71.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","36","0.1528","0.462","0.351","2499","85.4891"
"881441","60350","T3.52.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","1","0.848","0.848","0.848","2499","1e-04"
"881442","60351","T3.52.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","0","0.848","0.848","0.848","2499","1e-04"
"881443","60352","T3.52.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","1","0.848","0.848","0.848","2499","1e-04"
"881444","60353","T3.52.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","2","0.848","0.848","0.848","2499","1e-04"
"881445","60354","T3.52.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","2","0.848","0.848","0.848","2499","15.3507"
"881446","60355","T3.52.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","2","0.848","0.848","0.848","2499","30.174"
"881447","60356","T3.52.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","0","0.848","0.848","0.848","2499","1e-04"
"881448","60357","T3.52.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","2","0.848","0.848","0.848","2499","9.9092"
"881449","60358","T3.52.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","2","0.848","0.848","0.848","2499","24.9726"
"881450","60359","T3.52.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","2","0.848","0.848","0.848","2499","1e-04"
"881451","60360","T3.53.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","90","1","0.788","0.979","2499","29.7661"
"881452","60361","T3.53.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","90","1","0.788","0.979","2499","1e-04"
"881453","60362","T3.53.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","90","1","0.788","0.979","2499","25.8462"
"881454","60363","T3.53.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","92","1","0.788","0.983","2499","1e-04"
"881455","60364","T3.53.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","95","1","0.788","0.989","2499","8.923"
"881456","60365","T3.53.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","96","1","0.788","0.992","2499","1e-04"
"881457","60366","T3.53.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","91","1","0.788","0.981","2499","1e-04"
"881458","60367","T3.53.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","84","1","0.788","0.966","2499","24.9352"
"881459","60368","T3.53.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","82","1","0.788","0.962","2499","1e-04"
"881460","60369","T3.53.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","86","1","0.788","0.97","2499","22.3039"
"881461","60370","T3.54.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","77","0.9726","0.788","0.93","2499","1e-04"
"881462","60371","T3.54.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","76","0.9726","0.788","0.928","2499","8.3428"
"881463","60372","T3.54.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","79","0.9726","0.788","0.934","2499","11.1695"
"881464","60373","T3.54.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","75","0.9726","0.788","0.926","2499","1e-04"
"881465","60374","T3.54.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","75","0.9726","0.788","0.926","2499","14.6475"
"881466","60375","T3.54.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","79","0.9726","0.788","0.934","2499","1e-04"
"881467","60376","T3.54.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","80","0.9726","0.788","0.936","2499","8.8285"
"881468","60377","T3.54.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","76","0.9726","0.788","0.928","2499","23.2985"
"881469","60378","T3.54.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","70","0.9726","0.788","0.917","2499","1e-04"
"881470","60379","T3.54.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","75","0.9726","0.788","0.926","2499","2.4711"
"881471","60380","T3.55.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","61","0.9695","0.788","0.899","2499","1e-04"
"881472","60381","T3.55.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","58","0.9695","0.788","0.893","2499","3.4001"
"881473","60382","T3.55.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","68","0.9695","0.788","0.911","2499","1e-04"
"881474","60383","T3.55.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","59","0.9695","0.788","0.895","2499","1e-04"
"881475","60384","T3.55.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","56","0.9695","0.788","0.89","2499","9.9305"
"881476","60385","T3.55.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","55","0.9695","0.788","0.888","2499","1e-04"
"881477","60386","T3.55.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","49","0.9695","0.788","0.877","2499","1e-04"
"881478","60387","T3.55.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","55","0.9695","0.788","0.888","2499","2.8699"
"881479","60388","T3.55.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","55","0.9695","0.788","0.888","2499","1e-04"
"881480","60389","T3.55.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","56","0.9695","0.788","0.89","2499","1e-04"
"881481","60390","T3.56.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","33","0.6902","0.777","0.748","2499","1e-04"
"881482","60391","T3.56.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","35","0.6902","0.777","0.747","2499","1e-04"
"881483","60392","T3.56.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","28","0.6902","0.777","0.753","2499","8.4067"
"881484","60393","T3.56.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","29","0.6902","0.777","0.752","2499","1e-04"
"881485","60394","T3.56.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","36","0.6902","0.777","0.746","2499","1e-04"
"881486","60395","T3.56.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","41","0.6902","0.777","0.741","2499","1e-04"
"881487","60396","T3.56.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","31","0.6902","0.777","0.75","2499","23.6114"
"881488","60397","T3.56.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","46","0.6902","0.777","0.737","2499","1e-04"
"881489","60398","T3.56.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","37","0.6902","0.777","0.745","2499","31.1882"
"881490","60399","T3.56.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","47","0.6902","0.777","0.736","2499","1e-04"
"881491","60400","T3.57.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","15","0.6902","0.777","0.764","2499","1e-04"
"881492","60401","T3.57.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","19","0.6902","0.777","0.761","2499","10.8557"
"881493","60402","T3.57.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","20","0.6902","0.777","0.76","2499","1e-04"
"881494","60403","T3.57.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","19","0.6902","0.777","0.761","2499","1e-04"
"881495","60404","T3.57.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","22","0.6902","0.777","0.758","2499","36.0369"
"881496","60405","T3.57.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","21","0.6902","0.777","0.759","2499","1e-04"
"881497","60406","T3.57.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","13","0.6902","0.777","0.766","2499","1e-04"
"881498","60407","T3.57.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","27","0.6902","0.777","0.754","2499","1e-04"
"881499","60408","T3.57.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","27","0.6902","0.777","0.754","2499","7.6003"
"881500","60409","T3.57.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","34","0.6902","0.777","0.747","2499","12.7162"
"881501","60000","T1.01.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","96.21","0.0166","0.601","0.039","2500","54.9542"
"881502","60001","T1.01.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","95.45","0.0166","0.601","0.043","2500","65.5823"
"881503","60002","T1.01.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","96.97","0.0166","0.601","0.034","2500","1e-04"
"881504","60003","T1.01.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","91.67","0.0166","0.601","0.065","2500","4.5654"
"881505","60004","T1.01.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","89.39","0.0166","0.601","0.079","2500","1e-04"
"881506","60005","T1.01.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","90.91","0.0166","0.601","0.07","2500","29.668"
"881507","60006","T1.01.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","94.7","0.0166","0.601","0.048","2500","50.9884"
"881508","60007","T1.01.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","90.23","0.0166","0.601","0.074","2500","64.1767"
"881509","60008","T1.01.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","87.88","0.0166","0.601","0.087","2500","24.0964"
"881510","60009","T1.01.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","96.97","0.0166","0.601","0.034","2500","24.523"
"881511","60010","T1.02.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","82.58","0.0169","0.555","0.111","2500","1e-04"
"881512","60011","T1.02.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","87.12","0.0169","0.555","0.086","2500","11.1776"
"881513","60012","T1.02.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","85.61","0.0169","0.555","0.094","2500","32.0483"
"881514","60013","T1.02.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","87.88","0.0169","0.555","0.082","2500","61.9924"
"881515","60014","T1.02.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","83.33","0.0169","0.555","0.107","2500","1e-04"
"881516","60015","T1.02.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","74.24","0.0169","0.555","0.156","2500","21.2978"
"881517","60016","T1.02.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","78.79","0.0169","0.555","0.131","2500","20.6935"
"881518","60017","T1.02.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","80.3","0.0169","0.555","0.123","2500","35.9939"
"881519","60018","T1.02.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","91.67","0.0169","0.555","0.062","2500","1e-04"
"881520","60019","T1.02.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","87.88","0.0169","0.555","0.082","2500","42.2107"
"881521","60020","T1.03.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","67.42","0.0136","0.304","0.108","2500","12.1801"
"881522","60021","T1.03.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","63.64","0.0136","0.304","0.119","2500","1e-04"
"881523","60022","T1.03.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","71.97","0.0136","0.304","0.095","2500","31.0149"
"881524","60023","T1.03.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","58.33","0.0136","0.304","0.135","2500","21.7104"
"881525","60024","T1.03.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","62.12","0.0136","0.304","0.124","2500","30.6108"
"881526","60025","T1.03.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","44.7","0.0136","0.304","0.174","2500","4.2036"
"881527","60026","T1.03.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","40.15","0.0136","0.304","0.187","2500","1e-04"
"881528","60027","T1.03.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","53.79","0.0136","0.304","0.148","2500","71.2111"
"881529","60028","T1.03.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","54.55","0.0136","0.304","0.146","2500","50.9689"
"881530","60029","T1.03.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","60.61","0.0136","0.304","0.128","2500","16.0152"
"881531","60030","T1.04.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","59.09","0.0191","0.386","0.169","2500","25.0033"
"881532","60031","T1.04.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","59.85","0.0191","0.386","0.166","2500","1e-04"
"881533","60032","T1.04.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","54.55","0.0191","0.386","0.186","2500","16.9131"
"881534","60033","T1.04.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","54.55","0.0191","0.386","0.186","2500","51.54"
"881535","60034","T1.04.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","48.48","0.0191","0.386","0.208","2500","1e-04"
"881536","60035","T1.04.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","43.18","0.0191","0.386","0.228","2500","85.2851"
"881537","60036","T1.04.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","50","0.0191","0.386","0.203","2500","1.6219"
"881538","60037","T1.04.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","53.38","0.0191","0.386","0.19","2500","58.542"
